Index,Cancer,Drug,Gene,Raw P value,Link
2861,Colon adenocarcinoma (COAD),Fluorouracil,CCDC42B,0.01163846237,LINK
2862,Colon adenocarcinoma (COAD),Fluorouracil,DDX54,0.01163846237,LINK
2863,Colon adenocarcinoma (COAD),Fluorouracil,C12orf52,0.01163846237,LINK
2864,Colon adenocarcinoma (COAD),Fluorouracil,IQCD,0.01163846237,LINK
2865,Colon adenocarcinoma (COAD),Fluorouracil,TPCN1,0.01163846237,LINK
2866,Colon adenocarcinoma (COAD),Fluorouracil,SLC24A6,0.01163846237,LINK
2867,Colon adenocarcinoma (COAD),Fluorouracil,PLBD2,0.01163846237,LINK
2868,Colon adenocarcinoma (COAD),Fluorouracil,SDS,0.01163846237,LINK
2869,Colon adenocarcinoma (COAD),Fluorouracil,SDSL,0.01163846237,LINK
2870,Colon adenocarcinoma (COAD),Fluorouracil,LHX5,0.01163846237,LINK
2871,Colon adenocarcinoma (COAD),Fluorouracil,RBM19,0.01163846237,LINK
2872,Colon adenocarcinoma (COAD),Fluorouracil,TBX5,0.01163846237,LINK
2873,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP216,0.01163846237,LINK
2874,Colon adenocarcinoma (COAD),Fluorouracil,TBX3,0.01163846237,LINK
2875,Colon adenocarcinoma (COAD),Fluorouracil,SNORA27|ENSG00000252459.1,0.01163846237,LINK
2876,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL865P,0.01163846237,LINK
2877,Colon adenocarcinoma (COAD),Fluorouracil,SNORD56|ENSG00000200112.1,0.01163846237,LINK
2878,Colon adenocarcinoma (COAD),Fluorouracil,C12orf49,0.01163846237,LINK
2879,Colon adenocarcinoma (COAD),Fluorouracil,RNFT2,0.01163846237,LINK
2880,Colon adenocarcinoma (COAD),Fluorouracil,HRK,0.01163846237,LINK
2881,Colon adenocarcinoma (COAD),Fluorouracil,FBXW8,0.01163846237,LINK
2882,Colon adenocarcinoma (COAD),Fluorouracil,TESC,0.01163846237,LINK
2883,Colon adenocarcinoma (COAD),Fluorouracil,FBXO21,0.01163846237,LINK
2884,Colon adenocarcinoma (COAD),Fluorouracil,NOS1,0.01163846237,LINK
2885,Colon adenocarcinoma (COAD),Fluorouracil,KSR2,0.01163846237,LINK
2886,Colon adenocarcinoma (COAD),Fluorouracil,RFC5,0.01163846237,LINK
2887,Colon adenocarcinoma (COAD),Fluorouracil,WSB2,0.01163846237,LINK
2888,Colon adenocarcinoma (COAD),Fluorouracil,VSIG10,0.01163846237,LINK
2889,Colon adenocarcinoma (COAD),Fluorouracil,PEBP1,0.01163846237,LINK
2890,Colon adenocarcinoma (COAD),Fluorouracil,TAOK3,0.01163846237,LINK
2891,Colon adenocarcinoma (COAD),Fluorouracil,SUDS3,0.01163846237,LINK
2892,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP374,0.01163846237,LINK
2893,Colon adenocarcinoma (COAD),Fluorouracil,SNORA38|ENSG00000201042.1,0.01163846237,LINK
2894,Colon adenocarcinoma (COAD),Fluorouracil,SRRM4,0.01163846237,LINK
2895,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL508P,0.01163846237,LINK
2896,Colon adenocarcinoma (COAD),Fluorouracil,HSPB8,0.01163846237,LINK
2897,Colon adenocarcinoma (COAD),Fluorouracil,CCDC60,0.01163846237,LINK
2898,Colon adenocarcinoma (COAD),Fluorouracil,TMEM233,0.01163846237,LINK
2899,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP197,0.01163846237,LINK
2900,Colon adenocarcinoma (COAD),Fluorouracil,PRKAB1,0.01163846237,LINK
2901,Colon adenocarcinoma (COAD),Fluorouracil,CIT,0.01163846237,LINK
2902,Colon adenocarcinoma (COAD),Fluorouracil,MIR1178,0.01163846237,LINK
2903,Colon adenocarcinoma (COAD),Fluorouracil,CCDC64,0.01163846237,LINK
2904,Colon adenocarcinoma (COAD),Fluorouracil,snoU13|ENSG00000272464.1,0.01163846237,LINK
2905,Colon adenocarcinoma (COAD),Fluorouracil,RAB35,0.01163846237,LINK
2906,Colon adenocarcinoma (COAD),Fluorouracil,GCN1L1,0.01163846237,LINK
2907,Colon adenocarcinoma (COAD),Fluorouracil,MIR4498,0.01163846237,LINK
2908,Colon adenocarcinoma (COAD),Fluorouracil,RPLP0,0.01163846237,LINK
2909,Colon adenocarcinoma (COAD),Fluorouracil,PXN,0.01163846237,LINK
2910,Colon adenocarcinoma (COAD),Fluorouracil,SIRT4,0.01163846237,LINK
2911,Colon adenocarcinoma (COAD),Fluorouracil,PLA2G1B,0.01163846237,LINK
2912,Colon adenocarcinoma (COAD),Fluorouracil,MSI1,0.01163846237,LINK
2913,Colon adenocarcinoma (COAD),Fluorouracil,RPS27P25,0.01163846237,LINK
2914,Colon adenocarcinoma (COAD),Fluorouracil,COX6A1,0.01163846237,LINK
2915,Colon adenocarcinoma (COAD),Fluorouracil,GATC,0.01163846237,LINK
2916,Colon adenocarcinoma (COAD),Fluorouracil,TRIAP1,0.01163846237,LINK
2917,Colon adenocarcinoma (COAD),Fluorouracil,SRSF9,0.01163846237,LINK
2918,Colon adenocarcinoma (COAD),Fluorouracil,DYNLL1,0.01163846237,LINK
2919,Colon adenocarcinoma (COAD),Fluorouracil,COQ5,0.01163846237,LINK
2920,Colon adenocarcinoma (COAD),Fluorouracil,RNF10,0.01163846237,LINK
2921,Colon adenocarcinoma (COAD),Fluorouracil,POP5,0.01163846237,LINK
2922,Colon adenocarcinoma (COAD),Fluorouracil,CABP1,0.01163846237,LINK
2923,Colon adenocarcinoma (COAD),Fluorouracil,ZCCHC8,0.01163846237,LINK
2924,Colon adenocarcinoma (COAD),Fluorouracil,SNORA9|ENSG00000252192.1,0.01163846237,LINK
2925,Colon adenocarcinoma (COAD),Fluorouracil,RSRC2,0.01163846237,LINK
2926,Colon adenocarcinoma (COAD),Fluorouracil,KNTC1,0.01163846237,LINK
2927,Colon adenocarcinoma (COAD),Fluorouracil,HCAR1,0.01163846237,LINK
2928,Colon adenocarcinoma (COAD),Fluorouracil,HCAR2,0.01163846237,LINK
2929,Colon adenocarcinoma (COAD),Fluorouracil,HCAR3,0.01163846237,LINK
2930,Colon adenocarcinoma (COAD),Fluorouracil,DENR,0.01163846237,LINK
2931,Colon adenocarcinoma (COAD),Fluorouracil,CCDC62,0.01163846237,LINK
2932,Colon adenocarcinoma (COAD),Fluorouracil,HIP1R,0.01163846237,LINK
2933,Colon adenocarcinoma (COAD),Fluorouracil,VPS37B,0.01163846237,LINK
2934,Colon adenocarcinoma (COAD),Fluorouracil,ABCB9,0.01163846237,LINK
2935,Colon adenocarcinoma (COAD),Fluorouracil,ARL6IP4,0.01163846237,LINK
2936,Colon adenocarcinoma (COAD),Fluorouracil,OGFOD2,0.01163846237,LINK
2937,Colon adenocarcinoma (COAD),Fluorouracil,PITPNM2,0.01163846237,LINK
2938,Colon adenocarcinoma (COAD),Fluorouracil,MIR4304,0.01163846237,LINK
2939,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL133P,0.01163846237,LINK
2940,Colon adenocarcinoma (COAD),Fluorouracil,MPHOSPH9,0.01163846237,LINK
2941,Colon adenocarcinoma (COAD),Fluorouracil,C12orf65,0.01163846237,LINK
2942,Colon adenocarcinoma (COAD),Fluorouracil,CDK2AP1,0.01163846237,LINK
2943,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP375,0.01163846237,LINK
2944,Colon adenocarcinoma (COAD),Fluorouracil,SBNO1,0.01163846237,LINK
2945,Colon adenocarcinoma (COAD),Fluorouracil,SETD8,0.01163846237,LINK
2946,Colon adenocarcinoma (COAD),Fluorouracil,RILPL2,0.01163846237,LINK
2947,Colon adenocarcinoma (COAD),Fluorouracil,SNRNP35,0.01163846237,LINK
2948,Colon adenocarcinoma (COAD),Fluorouracil,RILPL1,0.01163846237,LINK
2949,Colon adenocarcinoma (COAD),Fluorouracil,MIR3908,0.01163846237,LINK
2950,Colon adenocarcinoma (COAD),Fluorouracil,TMED2,0.01163846237,LINK
2951,Colon adenocarcinoma (COAD),Fluorouracil,DDX55,0.01163846237,LINK
2952,Colon adenocarcinoma (COAD),Fluorouracil,SNORA9|ENSG00000206897.1,0.01163846237,LINK
2953,Colon adenocarcinoma (COAD),Fluorouracil,EIF2B1,0.01163846237,LINK
2954,Colon adenocarcinoma (COAD),Fluorouracil,ATP6V0A2,0.01163846237,LINK
2955,Colon adenocarcinoma (COAD),Fluorouracil,GTF2H3,0.01163846237,LINK
2956,Colon adenocarcinoma (COAD),Fluorouracil,TCTN2,0.01163846237,LINK
2957,Colon adenocarcinoma (COAD),Fluorouracil,DNAH10,0.01163846237,LINK
2958,Colon adenocarcinoma (COAD),Fluorouracil,CCDC92,0.01163846237,LINK
2959,Colon adenocarcinoma (COAD),Fluorouracil,DNAH10OS,0.01163846237,LINK
2960,Colon adenocarcinoma (COAD),Fluorouracil,ZNF664,0.01163846237,LINK
2961,Colon adenocarcinoma (COAD),Fluorouracil,FAM101A,0.01163846237,LINK
2962,Colon adenocarcinoma (COAD),Fluorouracil,NCOR2,0.01163846237,LINK
2963,Colon adenocarcinoma (COAD),Fluorouracil,SCARB1,0.01163846237,LINK
2964,Colon adenocarcinoma (COAD),Fluorouracil,UBC,0.01163846237,LINK
2965,Colon adenocarcinoma (COAD),Fluorouracil,MIR5188,0.01163846237,LINK
2966,Colon adenocarcinoma (COAD),Fluorouracil,RPL22P19,0.01163846237,LINK
2967,Colon adenocarcinoma (COAD),Fluorouracil,DHX37,0.01163846237,LINK
2968,Colon adenocarcinoma (COAD),Fluorouracil,BRI3BP,0.01163846237,LINK
2969,Colon adenocarcinoma (COAD),Fluorouracil,AACS,0.01163846237,LINK
2970,Colon adenocarcinoma (COAD),Fluorouracil,TMEM132B,0.01163846237,LINK
2971,Colon adenocarcinoma (COAD),Fluorouracil,LINC00939,0.01163846237,LINK
2972,Colon adenocarcinoma (COAD),Fluorouracil,LINC00943,0.01163846237,LINK
2973,Colon adenocarcinoma (COAD),Fluorouracil,LINC00944,0.01163846237,LINK
2974,Stomach adenocarcinoma (STAD),Fluorouracil,N6AMT1,0.01199427902,LINK
2975,Colon adenocarcinoma (COAD),Fluorouracil,LINGO2,0.01205737738,LINK
2976,Colon adenocarcinoma (COAD),Fluorouracil,MIR873,0.01205737738,LINK
2977,Colon adenocarcinoma (COAD),Fluorouracil,MIR876,0.01205737738,LINK
2978,Colon adenocarcinoma (COAD),Fluorouracil,snoU13|ENSG00000239155.1,0.01205737738,LINK
2979,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP281,0.01205737738,LINK
2980,Colon adenocarcinoma (COAD),Fluorouracil,APTX,0.01205737738,LINK
2981,Colon adenocarcinoma (COAD),Fluorouracil,DNAJA1,0.01205737738,LINK
2982,Colon adenocarcinoma (COAD),Fluorouracil,SMU1,0.01205737738,LINK
2983,Colon adenocarcinoma (COAD),Fluorouracil,B4GALT1,0.01205737738,LINK
2984,Colon adenocarcinoma (COAD),Fluorouracil,RNU4ATAC15P,0.01205737738,LINK
2985,Colon adenocarcinoma (COAD),Fluorouracil,SPINK4,0.01205737738,LINK
2986,Colon adenocarcinoma (COAD),Fluorouracil,BAG1,0.01205737738,LINK
2987,Colon adenocarcinoma (COAD),Fluorouracil,CHMP5,0.01205737738,LINK
2988,Colon adenocarcinoma (COAD),Fluorouracil,NFX1,0.01205737738,LINK
2989,Colon adenocarcinoma (COAD),Fluorouracil,AQP7,0.01205737738,LINK
2990,Colon adenocarcinoma (COAD),Fluorouracil,AQP3,0.01205737738,LINK
2991,Colon adenocarcinoma (COAD),Fluorouracil,NOL6,0.01205737738,LINK
2992,Colon adenocarcinoma (COAD),Fluorouracil,ANKRD18B,0.01205737738,LINK
2993,Colon adenocarcinoma (COAD),Fluorouracil,PTENP1,0.01205737738,LINK
2994,Colon adenocarcinoma (COAD),Fluorouracil,PRSS3,0.01205737738,LINK
2995,Colon adenocarcinoma (COAD),Fluorouracil,UBE2R2,0.01205737738,LINK
2996,Colon adenocarcinoma (COAD),Fluorouracil,RNU4ATAC11P,0.01205737738,LINK
2997,Colon adenocarcinoma (COAD),Fluorouracil,UBAP2,0.01205737738,LINK
2998,Colon adenocarcinoma (COAD),Fluorouracil,SNORD121B,0.01205737738,LINK
2999,Colon adenocarcinoma (COAD),Fluorouracil,SNORD121A,0.01205737738,LINK
3000,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP114,0.01205737738,LINK
3001,Colon adenocarcinoma (COAD),Fluorouracil,DCAF12,0.01205737738,LINK
3002,Colon adenocarcinoma (COAD),Fluorouracil,UBAP1,0.01205737738,LINK
3003,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP282,0.01205737738,LINK
3004,Colon adenocarcinoma (COAD),Fluorouracil,KIF24,0.01205737738,LINK
3005,Colon adenocarcinoma (COAD),Fluorouracil,NUDT2,0.01205737738,LINK
3006,Colon adenocarcinoma (COAD),Fluorouracil,KIAA1161,0.01205737738,LINK
3007,Colon adenocarcinoma (COAD),Fluorouracil,C9orf24,0.01205737738,LINK
3008,Colon adenocarcinoma (COAD),Fluorouracil,FAM219A,0.01205737738,LINK
3009,Colon adenocarcinoma (COAD),Fluorouracil,DNAI1,0.01205737738,LINK
3010,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP24,0.01205737738,LINK
3011,Colon adenocarcinoma (COAD),Fluorouracil,ENHO,0.01205737738,LINK
3012,Colon adenocarcinoma (COAD),Fluorouracil,CNTFR,0.01205737738,LINK
3013,Colon adenocarcinoma (COAD),Fluorouracil,RPP25L,0.01205737738,LINK
3014,Colon adenocarcinoma (COAD),Fluorouracil,DCTN3,0.01205737738,LINK
3015,Colon adenocarcinoma (COAD),Fluorouracil,ARID3C,0.01205737738,LINK
3016,Colon adenocarcinoma (COAD),Fluorouracil,GALT,0.01205737738,LINK
3017,Colon adenocarcinoma (COAD),Fluorouracil,SIGMAR1,0.01205737738,LINK
3018,Colon adenocarcinoma (COAD),Fluorouracil,IL11RA,0.01205737738,LINK
3019,Colon adenocarcinoma (COAD),Fluorouracil,CCL27,0.01205737738,LINK
3020,Colon adenocarcinoma (COAD),Fluorouracil,CCL19,0.01205737738,LINK
3021,Colon adenocarcinoma (COAD),Fluorouracil,CCL21,0.01205737738,LINK
3022,Colon adenocarcinoma (COAD),Fluorouracil,FAM205A,0.01205737738,LINK
3023,Colon adenocarcinoma (COAD),Fluorouracil,FAM205B,0.01205737738,LINK
3024,Colon adenocarcinoma (COAD),Fluorouracil,FAM205CP,0.01205737738,LINK
3025,Colon adenocarcinoma (COAD),Fluorouracil,KIAA1045,0.01205737738,LINK
3026,Colon adenocarcinoma (COAD),Fluorouracil,DNAJB5,0.01205737738,LINK
3027,Colon adenocarcinoma (COAD),Fluorouracil,C9orf131,0.01205737738,LINK
3028,Colon adenocarcinoma (COAD),Fluorouracil,FLJ00273,0.01205737738,LINK
3029,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL338P,0.01205737738,LINK
3030,Colon adenocarcinoma (COAD),Fluorouracil,VCP,0.01205737738,LINK
3031,Colon adenocarcinoma (COAD),Fluorouracil,FANCG,0.01205737738,LINK
3032,Colon adenocarcinoma (COAD),Fluorouracil,PIGO,0.01205737738,LINK
3033,Colon adenocarcinoma (COAD),Fluorouracil,STOML2,0.01205737738,LINK
3034,Colon adenocarcinoma (COAD),Fluorouracil,FAM214B,0.01205737738,LINK
3035,Colon adenocarcinoma (COAD),Fluorouracil,UNC13B,0.01205737738,LINK
3036,Colon adenocarcinoma (COAD),Fluorouracil,ATP8B5P,0.01205737738,LINK
3037,Colon adenocarcinoma (COAD),Fluorouracil,RUSC2,0.01205737738,LINK
3038,Colon adenocarcinoma (COAD),Fluorouracil,FAM166B,0.01205737738,LINK
3039,Stomach adenocarcinoma (STAD),Fluorouracil,KCNJ6,0.01240683044,LINK
3040,Stomach adenocarcinoma (STAD),Fluorouracil,DSCR4,0.01240683044,LINK
3041,Stomach adenocarcinoma (STAD),Fluorouracil,DSCR8,0.01240683044,LINK
3042,Stomach adenocarcinoma (STAD),Fluorouracil,KCNJ15,0.01240683044,LINK
3043,Stomach adenocarcinoma (STAD),Fluorouracil,snoU13|ENSG00000238581.1,0.01240683044,LINK
3044,Stomach adenocarcinoma (STAD),Fluorouracil,DSCR10,0.01240683044,LINK
3045,Stomach adenocarcinoma (STAD),Fluorouracil,ERG,0.01240683044,LINK
3046,Stomach adenocarcinoma (STAD),Fluorouracil,LINC00114,0.01240683044,LINK
3047,Stomach adenocarcinoma (STAD),Fluorouracil,ETS2,0.01240683044,LINK
3048,Stomach adenocarcinoma (STAD),Fluorouracil,SNORA62|ENSG00000272015.1,0.01240683044,LINK
3049,Colon adenocarcinoma (COAD),Fluorouracil,PTPRD,0.01254002969,LINK
3050,Colon adenocarcinoma (COAD),Fluorouracil,SNORD27|ENSG00000251699.1,0.01254002969,LINK
3051,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL5P,0.01254002969,LINK
3052,Colon adenocarcinoma (COAD),Fluorouracil,TYRP1,0.01254002969,LINK
3053,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL849P,0.01254002969,LINK
3054,Colon adenocarcinoma (COAD),Fluorouracil,LURAP1L,0.01254002969,LINK
3055,Colon adenocarcinoma (COAD),Fluorouracil,MPDZ,0.01254002969,LINK
3056,Colon adenocarcinoma (COAD),Fluorouracil,LINC00583,0.01254002969,LINK
3057,Colon adenocarcinoma (COAD),Fluorouracil,ZDHHC21,0.01254002969,LINK
3058,Colon adenocarcinoma (COAD),Fluorouracil,CER1,0.01254002969,LINK
3059,Colon adenocarcinoma (COAD),Fluorouracil,FREM1,0.01254002969,LINK
3060,Colon adenocarcinoma (COAD),Fluorouracil,TTC39B,0.01254002969,LINK
3061,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL157P,0.01254002969,LINK
3062,Colon adenocarcinoma (COAD),Fluorouracil,SNAPC3,0.01254002969,LINK
3063,Colon adenocarcinoma (COAD),Fluorouracil,PSIP1,0.01254002969,LINK
3064,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL98P,0.01254002969,LINK
3065,Colon adenocarcinoma (COAD),Fluorouracil,CCDC171,0.01254002969,LINK
3066,Colon adenocarcinoma (COAD),Fluorouracil,C9orf92,0.01254002969,LINK
3067,Colon adenocarcinoma (COAD),Fluorouracil,BNC2,0.01254002969,LINK
3068,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL720P,0.01254002969,LINK
3069,Colon adenocarcinoma (COAD),Fluorouracil,CNTLN,0.01254002969,LINK
3070,Colon adenocarcinoma (COAD),Fluorouracil,SH3GL2,0.01254002969,LINK
3071,Colon adenocarcinoma (COAD),Fluorouracil,ADAMTSL1,0.01254002969,LINK
3072,Colon adenocarcinoma (COAD),Fluorouracil,MIR3152,0.01254002969,LINK
3073,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP258,0.01254002969,LINK
3074,Colon adenocarcinoma (COAD),Fluorouracil,FAM154A,0.01254002969,LINK
3075,Colon adenocarcinoma (COAD),Fluorouracil,RRAGA,0.01254002969,LINK
3076,Colon adenocarcinoma (COAD),Fluorouracil,HAUS6,0.01254002969,LINK
3077,Colon adenocarcinoma (COAD),Fluorouracil,SCARNA8,0.01254002969,LINK
3078,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL158P,0.01254002969,LINK
3079,Colon adenocarcinoma (COAD),Fluorouracil,PLIN2,0.01254002969,LINK
3080,Colon adenocarcinoma (COAD),Fluorouracil,DENND4C,0.01254002969,LINK
3081,Colon adenocarcinoma (COAD),Fluorouracil,snoU13|ENSG00000238348.1,0.01254002969,LINK
3082,Colon adenocarcinoma (COAD),Fluorouracil,RPS6,0.01254002969,LINK
3083,Colon adenocarcinoma (COAD),Fluorouracil,ACER2,0.01254002969,LINK
3084,Colon adenocarcinoma (COAD),Fluorouracil,SLC24A2,0.01254002969,LINK
3085,Colon adenocarcinoma (COAD),Fluorouracil,MLLT3,0.01254002969,LINK
3086,Colon adenocarcinoma (COAD),Fluorouracil,MIR4473,0.01254002969,LINK
3087,Colon adenocarcinoma (COAD),Fluorouracil,MIR4474,0.01254002969,LINK
3088,Colon adenocarcinoma (COAD),Fluorouracil,FOCAD,0.01254002969,LINK
3089,Colon adenocarcinoma (COAD),Fluorouracil,MIR491,0.01254002969,LINK
3090,Colon adenocarcinoma (COAD),Fluorouracil,SNORA30|ENSG00000202189.1,0.01254002969,LINK
3091,Colon adenocarcinoma (COAD),Fluorouracil,PTPLAD2,0.01254002969,LINK
3092,Colon adenocarcinoma (COAD),Fluorouracil,IFNB1,0.01254002969,LINK
3093,Colon adenocarcinoma (COAD),Fluorouracil,IFNW1,0.01254002969,LINK
3094,Colon adenocarcinoma (COAD),Fluorouracil,IFNA21,0.01254002969,LINK
3095,Colon adenocarcinoma (COAD),Fluorouracil,IFNA4,0.01254002969,LINK
3096,Colon adenocarcinoma (COAD),Fluorouracil,IFNA10,0.01254002969,LINK
3097,Colon adenocarcinoma (COAD),Fluorouracil,IFNA16,0.01254002969,LINK
3098,Colon adenocarcinoma (COAD),Fluorouracil,IFNA7,0.01254002969,LINK
3099,Colon adenocarcinoma (COAD),Fluorouracil,IFNA17,0.01254002969,LINK
3100,Colon adenocarcinoma (COAD),Fluorouracil,IFNA14,0.01254002969,LINK
3101,Colon adenocarcinoma (COAD),Fluorouracil,IFNA5,0.01254002969,LINK
3102,Colon adenocarcinoma (COAD),Fluorouracil,KLHL9,0.01254002969,LINK
3103,Colon adenocarcinoma (COAD),Fluorouracil,IFNA6,0.01254002969,LINK
3104,Colon adenocarcinoma (COAD),Fluorouracil,IFNA13,0.01254002969,LINK
3105,Colon adenocarcinoma (COAD),Fluorouracil,IFNA2,0.01254002969,LINK
3106,Colon adenocarcinoma (COAD),Fluorouracil,IFNA8,0.01254002969,LINK
3107,Colon adenocarcinoma (COAD),Fluorouracil,IFNA1,0.01254002969,LINK
3108,Colon adenocarcinoma (COAD),Fluorouracil,MIR31HG,0.01254002969,LINK
3109,Colon adenocarcinoma (COAD),Fluorouracil,IFNE,0.01254002969,LINK
3110,Colon adenocarcinoma (COAD),Fluorouracil,MIR31,0.01254002969,LINK
3111,Colon adenocarcinoma (COAD),Fluorouracil,SNORD39|ENSG00000264379.1,0.01254002969,LINK
3112,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL151P,0.01254002969,LINK
3113,Colon adenocarcinoma (COAD),Fluorouracil,MTAP,0.01254002969,LINK
3114,Colon adenocarcinoma (COAD),Fluorouracil,C9orf53,0.01254002969,LINK
3115,Colon adenocarcinoma (COAD),Fluorouracil,CDKN2A,0.01254002969,LINK
3116,Colon adenocarcinoma (COAD),Fluorouracil,CDKN2B,0.01254002969,LINK
3117,Colon adenocarcinoma (COAD),Fluorouracil,DMRTA1,0.01254002969,LINK
3118,Colon adenocarcinoma (COAD),Fluorouracil,ELAVL2,0.01254002969,LINK
3119,Colon adenocarcinoma (COAD),Fluorouracil,RMRPP5,0.01254002969,LINK
3120,Colon adenocarcinoma (COAD),Fluorouracil,RN7SKP120,0.01254002969,LINK
3121,Colon adenocarcinoma (COAD),Fluorouracil,TUSC1,0.01254002969,LINK
3122,Colon adenocarcinoma (COAD),Fluorouracil,MOB3B,0.01254002969,LINK
3123,Colon adenocarcinoma (COAD),Fluorouracil,IFNK,0.01254002969,LINK
3124,Colon adenocarcinoma (COAD),Fluorouracil,C9orf72,0.01254002969,LINK
3125,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ANK1,0.01271714199,LINK
3126,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR486,0.01271714199,LINK
3127,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL149P,0.01271714199,LINK
3128,Pancreatic adenocarcinoma (PAAD),Fluorouracil,KAT6A,0.01271714199,LINK
3129,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SNORD112|ENSG00000238966.1,0.01271714199,LINK
3130,Pancreatic adenocarcinoma (PAAD),Fluorouracil,AP3M2,0.01271714199,LINK
3131,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PLAT,0.01271714199,LINK
3132,Pancreatic adenocarcinoma (PAAD),Fluorouracil,snoU13|ENSG00000238714.1,0.01271714199,LINK
3133,Pancreatic adenocarcinoma (PAAD),Fluorouracil,IKBKB,0.01271714199,LINK
3134,Pancreatic adenocarcinoma (PAAD),Fluorouracil,POLB,0.01271714199,LINK
3135,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DKK4,0.01271714199,LINK
3136,Pancreatic adenocarcinoma (PAAD),Fluorouracil,VDAC3,0.01271714199,LINK
3137,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SLC20A2,0.01271714199,LINK
3138,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SMIM19,0.01271714199,LINK
3139,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CHRNB3,0.01271714199,LINK
3140,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CHRNA6,0.01271714199,LINK
3141,Colon adenocarcinoma (COAD),Fluorouracil,TEK,0.0130235119,LINK
3142,Colon adenocarcinoma (COAD),Fluorouracil,RNA5SP280,0.0130235119,LINK
3143,Colon adenocarcinoma (COAD),Fluorouracil,LINC00032,0.0130235119,LINK
3144,Colon adenocarcinoma (COAD),Fluorouracil,EQTN,0.0130235119,LINK
3145,Colon adenocarcinoma (COAD),Fluorouracil,IZUMO3,0.0130661321,LINK
3146,Colon adenocarcinoma (COAD),Fluorouracil,C9orf3,0.01309597736,LINK
3147,Stomach adenocarcinoma (STAD),Fluorouracil,LINC00314,0.0130985879,LINK
3148,Breast invasive carcinoma (BRCA),Fluorouracil,MXI1,0.01309935493,LINK
3149,Breast invasive carcinoma (BRCA),Fluorouracil,SORCS3,0.01315911199,LINK
3150,Breast invasive carcinoma (BRCA),Fluorouracil,SORCS1,0.01315911199,LINK
3151,Breast invasive carcinoma (BRCA),Fluorouracil,RNA5SP325,0.01315911199,LINK
